name,urls,first
CaSpER,https://casper.readthedocs.io/en/latest/|https://github.com/akdess/CaSpER,https://casper.readthedocs.io/en/latest/
UnionCom,https://github.com/caokai1073/UnionCom,https://github.com/caokai1073/UnionCom
ItClust,https://github.com/jianhuupenn/ItClust,https://github.com/jianhuupenn/ItClust
MARS,https://mars.readthedocs.io/en/latest/|https://github.com/snap-stanford/mars,https://mars.readthedocs.io/en/latest/
cellsnp-lite,https://cellsnp-lite.readthedocs.io/en/latest/|https://github.com/single-cell-genetics/cellsnp-lite,https://cellsnp-lite.readthedocs.io/en/latest/
Spectre,https://github.com/ImmuneDynamics/Spectre,https://github.com/ImmuneDynamics/Spectre
DeLorean,https://delorean.readthedocs.io/en/latest/|https://github.com/JohnReid/DeLorean,https://delorean.readthedocs.io/en/latest/
SCSA,https://github.com/bioinfo-ibms-pumc/SCSA,https://github.com/bioinfo-ibms-pumc/SCSA
GRNVBEM,https://github.com/mscastillo/GRNVBEM,https://github.com/mscastillo/GRNVBEM
CSOmap,https://codeocean.com/capsule/2860903/tree/v1,https://codeocean.com/capsule/2860903/tree/v1
dsb,https://github.com/niaid/dsb,https://github.com/niaid/dsb
FiRE,https://FiRE.readthedocs.io/en/latest/|https://github.com/princethewinner/FiRE,https://FiRE.readthedocs.io/en/latest/
scDRS,https://github.com/martinjzhang/scDRS,https://github.com/martinjzhang/scDRS
SEACells,https://github.com/dpeerlab/SEACells,https://github.com/dpeerlab/SEACells
SingleCellSignatureExplorer,https://sites.google.com/site/fredsoftwares/products/single-cell-signature-explorer,https://sites.google.com/site/fredsoftwares/products/single-cell-signature-explorer
dropClust,https://github.com/debsin/dropClust,https://github.com/debsin/dropClust
ROGUE,https://rogue.readthedocs.io/en/latest/|https://github.com/PaulingLiu/ROGUE,https://rogue.readthedocs.io/en/latest/
SAFE,https://safe.readthedocs.io/en/latest/|https://github.com/yycunc/SAFEclustering,https://safe.readthedocs.io/en/latest/
slalom,https://slalom.readthedocs.io/en/latest/|https://bioconductor.org/packages/release/bioc/html/slalom.html|https://github.com/bioFAM/slalom,https://slalom.readthedocs.io/en/latest/
BERMUDA,https://github.com/txWang/BERMUDA,https://github.com/txWang/BERMUDA
scPipe,https://bioconductor.org/packages/release/bioc/html/scPipe.html|https://github.com/LuyiTian/scPipe,https://bioconductor.org/packages/release/bioc/html/scPipe.html
CellID,https://github.com/RausellLab/CelliD,https://github.com/RausellLab/CelliD
scFEA,https://github.com/changwn/scFEA,https://github.com/changwn/scFEA
Cell-BLAST,https://github.com/gao-lab/Cell_BLAST,https://github.com/gao-lab/Cell_BLAST
scClustBench,https://github.com/taiyunkim/scClustBench,https://github.com/taiyunkim/scClustBench
scJoint,https://github.com/SydneyBioX/scJoint,https://github.com/SydneyBioX/scJoint
GEARS,https://GEARS.readthedocs.io/en/latest/|https://github.com/snap-stanford/GEARS,https://GEARS.readthedocs.io/en/latest/
scBio,,
DeepSEM,https://github.com/HantaoShu/DeepSEM,https://github.com/HantaoShu/DeepSEM
SCCAF,https://github.com/SCCAF/sccaf,https://github.com/SCCAF/sccaf
clonealign,https://github.com/kieranrcampbell/clonealign,https://github.com/kieranrcampbell/clonealign
MPSSC,https://github.com/ishspsy/project,https://github.com/ishspsy/project
VIPER,https://VIPER.readthedocs.io/en/latest/|https://github.com/ChenMengjie/VIPER,https://VIPER.readthedocs.io/en/latest/
nimfa,https://github.com/ccshao/nimfa|https://nimfa.biolab.si/,https://github.com/ccshao/nimfa
SAMstrt,https://github.com/shka/R-SAMstrt,https://github.com/shka/R-SAMstrt
scDHA,https://github.com/duct317/scDHA,https://github.com/duct317/scDHA
SymSim,https://github.com/YosefLab/SymSim,https://github.com/YosefLab/SymSim
scDeepSort,https://github.com/ZJUFanLab/scDeepSort,https://github.com/ZJUFanLab/scDeepSort
cell2cell,https://cell2cell.readthedocs.io/en/latest/|https://github.com/earmingol/cell2cell|https://github.com/saezlab/cell2cell,https://cell2cell.readthedocs.io/en/latest/
bayNorm,https://bioconductor.org/packages/release/bioc/html/bayNorm.html|https://github.com/WT215/bayNorm,https://bioconductor.org/packages/release/bioc/html/bayNorm.html
ccRemover,https://github.com/cran/ccRemover,https://github.com/cran/ccRemover
PhenoPath,https://github.com/kieranrcampbell/phenopath,https://github.com/kieranrcampbell/phenopath
CoNGA,https://github.com/phbradley/conga,https://github.com/phbradley/conga
scHPF,https://scHPF.readthedocs.io/en/latest/|https://github.com/simslab/scHPF,https://scHPF.readthedocs.io/en/latest/
dyngen,https://github.com/dynverse/dyngen,https://github.com/dynverse/dyngen
NBID,https://bitbucket.org/Wenan/nbid/src,https://bitbucket.org/Wenan/nbid/src
clustifyr,https://bioconductor.org/packages/release/bioc/html/clustifyr.html|https://github.com/rnabioco/clustifyr,https://bioconductor.org/packages/release/bioc/html/clustifyr.html
Cobolt,https://github.com/epurdom/cobolt,https://github.com/epurdom/cobolt
NEBULA,https://NEBULA.readthedocs.io/en/latest/|https://github.com/lhe17/nebula,https://NEBULA.readthedocs.io/en/latest/
CONICS,https://CONICS.readthedocs.io/en/latest/|https://github.com/diazlab/CONICS,https://CONICS.readthedocs.io/en/latest/
iSEE,https://bioconductor.org/packages/release/bioc/html/iSEE.html|https://github.com/csoneson/iSEE|https://github.com/iSEE/iSEE,https://bioconductor.org/packages/release/bioc/html/iSEE.html
pseudodynamics,https://github.com/theislab/pseudodynamics,https://github.com/theislab/pseudodynamics
scMatch,https://github.com/forrest-lab/scMatch,https://github.com/forrest-lab/scMatch
Connectome,https://github.com/msraredon/Connectome|https://github.com/forrest-lab/Connectome,https://github.com/msraredon/Connectome
BASIC,http://ttic.uchicago.edu/~aakhan/BASIC/,http://ttic.uchicago.edu/~aakhan/BASIC/
PARC,https://PARC.readthedocs.io/en/latest/|https://github.com/ShobiStassen/PARC,https://PARC.readthedocs.io/en/latest/
SCRABBLE,https://github.com/tanlabcode/SCRABBLE,https://github.com/tanlabcode/SCRABBLE
TOSICA,https://github.com/JackieHanLab/TOSICA,https://github.com/JackieHanLab/TOSICA
D3E,https://github.com/hemberg-lab/D3E,https://github.com/hemberg-lab/D3E
knn_smooth,https://github.com/yanailab/knn-smoothing|https://github.com/quadbiolab/voxhunt/tree/master,https://github.com/yanailab/knn-smoothing
scEpath,https://github.com/sqjin/scEpath|https://github.com/rcannood/SCORPIUS/tree/master,https://github.com/sqjin/scEpath
SCORPIUS,https://github.com/rcannood/SCORPIUS,https://github.com/rcannood/SCORPIUS
VoxHunt,https://github.com/quadbiolab/voxhunt,https://github.com/quadbiolab/voxhunt
SCALE,https://SCALE.readthedocs.io/en/latest/|https://github.com/yuchaojiang/SCALE|https://bitbucket.org/kirbyvisp/vdjpuzzle2/src/master/README.md,https://SCALE.readthedocs.io/en/latest/
VDJPuzzle,https://github.com/yuchaojiang/SCALE/tree/master|https://bitbucket.org/kirbyvisp/vdjpuzzle2,https://github.com/yuchaojiang/SCALE/tree/master
BraCeR,https://github.com/teichlab/bracer|https://github.com/Teichlab/bracer|https://github.com/yuvallb/CaSTLe/tree/master,https://github.com/teichlab/bracer
CaSTLe,https://github.com/yuvallb/CaSTLe|https://github.com/tanlabcode/CytoTalk/tree/master,https://github.com/yuvallb/CaSTLe
CytoTalk,https://github.com/tanlabcode/CytoTalk|https://github.com/teichlab/bracer/tree/master,https://github.com/tanlabcode/CytoTalk
KPNN,https://github.com/epigen/KPNN|https://github.com/const-ae/transformGamPoi/tree/master,https://github.com/epigen/KPNN
transformGamPoi,https://bioconductor.org/packages/release/bioc/html/transformGamPoi.html|https://github.com/const-ae/transformGamPoi|https://github.com/epigen/KPNN/tree/master,https://bioconductor.org/packages/release/bioc/html/transformGamPoi.html
GRM,http://wanglab.ucsd.edu/star/GRM,http://wanglab.ucsd.edu/star/GRM
pipeComp,https://bioconductor.org/packages/release/bioc/html/pipeComp.html|https://github.com/plger/pipeComp|https://github.com/SunXQlab/scMLnet/tree/master,https://bioconductor.org/packages/release/bioc/html/pipeComp.html
scMLnet,https://github.com/SunXQlab/scMLnet|https://github.com/gitter-lab/SINGE/tree/master,https://github.com/SunXQlab/scMLnet
SINGE,https://github.com/gitter-lab/SINGE|https://github.com/plger/pipeComp/tree/master,https://github.com/gitter-lab/SINGE
BABEL,https://BABEL.readthedocs.io/en/latest/|https://github.com/wukevin/babel|https://github.com/PayamDiba/SERGIO/tree/master,https://BABEL.readthedocs.io/en/latest/
GFPA,https://github.com/studentiz/gfpa|https://github.com/calico/scnym/tree/master,https://github.com/studentiz/gfpa
GRISLI,https://github.com/PCAubin/GRISLI,https://github.com/PCAubin/GRISLI
scNym,https://github.com/calico/scnym|https://github.com/wukevin/babel/tree/master,https://github.com/calico/scnym
SERGIO,https://SERGIO.readthedocs.io/en/latest/|https://github.com/PayamDiba/SERGIO|https://github.com/studentiz/gfpa,https://SERGIO.readthedocs.io/en/latest/
COMET,https://COMET.readthedocs.io/en/latest/|https://github.com/MSingerLab/COMETSC|https://github.com/MSingerLab/COMETSC/tree/master|https://comet.bio/,https://COMET.readthedocs.io/en/latest/
cellAlign,https://github.com/shenorrLab/cellAlign|https://github.com/shenorrLab/cellAlign/tree/master,https://github.com/shenorrLab/cellAlign
CMFImpute,https://github.com/xujunlin123/CMFImpute|https://github.com/theislab/trVAE/tree/master,https://github.com/xujunlin123/CMFImpute
scDCC,https://github.com/ttgump/scDCC|https://github.com/ttgump/scDCC/tree/master,https://github.com/ttgump/scDCC
trVAE,https://github.com/theislab/trVAE|https://github.com/theislab/trvae|https://github.com/xujunlin123/CMFImpute/tree/master,https://github.com/theislab/trVAE
scAlign,https://github.com/quon-titative-biology/scAlign|https://github.com/BIMIB-DISCo/scFBA/tree/master,https://github.com/quon-titative-biology/scAlign
scFBA,https://github.com/BIMIB-DISCo/scFBA|https://github.com/quon-titative-biology/scAlign/tree/master,https://github.com/BIMIB-DISCo/scFBA
scAPA,https://github.com/ElkonLab/scAPA|https://github.com/ElkonLab/scAPA/tree/master,https://github.com/ElkonLab/scAPA
CoGAPs,https://github.com/FertigLab/CoGAPS|https://github.com/FertigLab/CoGAPS/tree/master,https://github.com/FertigLab/CoGAPS
DESCEND,https://github.com/jingshuw/descend,https://github.com/jingshuw/descend
scMM,https://github.com/kodaim1115/scMM,https://github.com/kodaim1115/scMM
bigSCale,https://github.com/dfajar2/bigSCale|https://www.youtube.com/watch?v=8hTHodjemIg,https://github.com/dfajar2/bigSCale
CellRouter,https://github.com/edroaldo/cellrouter|https://github.com/edroaldo/CellRouter,https://github.com/edroaldo/cellrouter
Ikura,https://github.com/juugii/ikura,https://github.com/juugii/ikura
Tobiko,https://github.com/juugii/tobiko,https://github.com/juugii/tobiko
fishpond,https://bioconductor.org/packages/release/bioc/html/fishpond.html|https://github.com/mikelove/fishpond,https://bioconductor.org/packages/release/bioc/html/fishpond.html
netNMF-sc,https://github.com/raphael-group/netNMF-sc|https://github.com/raphael-group/netNMF-sc/blob/master/netNMFsc_example.ipynb,https://github.com/raphael-group/netNMF-sc
DIEM,https://github.com/marcalva/diem,https://github.com/marcalva/diem
scPhere,https://github.com/klarman-cell-observatory/scPhere,https://github.com/klarman-cell-observatory/scPhere
scSorter,https://github.com/hyguo2/scSorter,https://github.com/hyguo2/scSorter
scziDesk,https://github.com/xuebaliang/scziDesk,https://github.com/xuebaliang/scziDesk
Spectrum,https://github.com/crj32/Spectrum|https://cran.r-project.org/web/packages/Spectrum/index.html,https://github.com/crj32/Spectrum
Sierra,https://github.com/VCCRI/Sierra,https://github.com/VCCRI/Sierra
CiteFuse,https://bioconductor.org/packages/release/bioc/html/CiteFuse.html|https://github.com/SydneyBioX/CiteFuse|https://sydneybiox.github.io/CiteFuse/,https://bioconductor.org/packages/release/bioc/html/CiteFuse.html
MultiVelo,https://multivelo.readthedocs.io/en/latest/|https://github.com/welch-lab/MultiVelo,https://multivelo.readthedocs.io/en/latest/
scDEAL,https://github.com/OSU-BMBL/scDEAL,https://github.com/OSU-BMBL/scDEAL
scSplit,https://github.com/jon-xu/sc_split,https://github.com/jon-xu/sc_split
SOUP,https://github.com/lingxuez/SOUPR,https://github.com/lingxuez/SOUPR
TRAPeS,https://TRAPeS.readthedocs.io/en/latest/|https://github.com/yoseflab/trapes,https://TRAPeS.readthedocs.io/en/latest/
peco,https://bioconductor.org/packages/release/bioc/html/peco.html|https://github.com/jhsiao999/peco|https://jhsiao999.github.io/peco/,https://bioconductor.org/packages/release/bioc/html/peco.html
TASC,https://TASC.readthedocs.io/en/latest/|https://github.com/scrna-seq/TASC,https://TASC.readthedocs.io/en/latest/
cardelino,https://bioconductor.org/packages/release/bioc/html/cardelino.html|https://github.com/single-cell-genetics/cardelino|https://github.com/PMBio/cardelino,https://bioconductor.org/packages/release/bioc/html/cardelino.html
CellTree,,
DIALOGUE,https://github.com/livnatje/DIALOGUE,https://github.com/livnatje/DIALOGUE
DIMMSC,https://www.pitt.edu/~wec47/singlecell.html,https://www.pitt.edu/~wec47/singlecell.html
scMVAE,https://github.com/cmzuo11/scMVAE,https://github.com/cmzuo11/scMVAE
COSG,https://COSG.readthedocs.io/en/latest/|https://github.com/genecell/COSG,https://COSG.readthedocs.io/en/latest/
CytoSPACE,https://github.com/digitalcytometry/cytospace,https://github.com/digitalcytometry/cytospace
GraphSCI,https://github.com/biomed-AI/GraphSCI|,https://github.com/biomed-AI/GraphSCI
MuTrans,https://github.com/cliffzhou92/MuTrans-release,https://github.com/cliffzhou92/MuTrans-release
scclusteval,https://github.com/crazyhottommy/scclusteval|https://crazyhottommy.github.io/EvaluateSingleCellClustering/,https://github.com/crazyhottommy/scclusteval
scGESTALT,https://github.com/aaronmck/SC_GESTALT,https://github.com/aaronmck/SC_GESTALT
TooManyCells,https://github.com/faryabiLab/too-many-cells,https://github.com/faryabiLab/too-many-cells
singleCellHaystack,https://github.com/alexisvdb/singleCellHaystack,https://github.com/alexisvdb/singleCellHaystack
MUSIC,https://github.com/bm2-lab/MUSIC,https://github.com/bm2-lab/MUSIC
UniTVelo,https://UniTVelo.readthedocs.io/en/latest/|https://github.com/StatBiomed/UniTVelo,https://UniTVelo.readthedocs.io/en/latest/
CellHint,https://cellhint.readthedocs.io/en/latest|https://cellhint.readthedocs.io/en/latest/|https://github.com/Teichlab/cellhint,https://cellhint.readthedocs.io/en/latest
Sanity,https://github.com/jmbreda/Sanity,https://github.com/jmbreda/Sanity
SHARP,https://github.com/shibiaowan/SHARP,https://github.com/shibiaowan/SHARP
alevin-fry,https://alevin-fry.readthedocs.io/en/latest/|https://github.com/COMBINE-lab/alevin-fry,https://alevin-fry.readthedocs.io/en/latest/
SCNS,https://github.com/swoodhouse/SCNS-GUI,https://github.com/swoodhouse/SCNS-GUI
BREM-SC,https://github.com/tarot0410/BREMSC,https://github.com/tarot0410/BREMSC
McImpute,https://github.com/aanchalMongia/McImpute_scRNAseq,https://github.com/aanchalMongia/McImpute_scRNAseq
MIND,https://github.com/randel/MIND,https://github.com/randel/MIND
miQC,https://bioconductor.org/packages/release/bioc/html/miQC.html|https://github.com/greenelab/miQC,https://bioconductor.org/packages/release/bioc/html/miQC.html
SWNE,https://github.com/yanwu2014/swne,https://github.com/yanwu2014/swne
Jvis,https://github.com/canzarlab/JVis-learn,https://github.com/canzarlab/JVis-learn
SAM,https://SAM.readthedocs.io/en/latest/|https://github.com/atarashansky/self-assembling-manifold,https://SAM.readthedocs.io/en/latest/
CoSpar,https://CoSpar.readthedocs.io/en/latest/|https://github.com/AllonKleinLab/cospar,https://CoSpar.readthedocs.io/en/latest/
ivis,https://ivis.readthedocs.io/en/latest/|https://github.com/beringresearch/ivis|https://beringresearch.github.io/ivis/,https://ivis.readthedocs.io/en/latest/
Mpath,https://github.com/JinmiaoChenLab/Mpath,https://github.com/JinmiaoChenLab/Mpath
NSForest,https://NSForest.readthedocs.io/en/latest/|https://github.com/JCVenterInstitute/NSForest,https://NSForest.readthedocs.io/en/latest/
protaccel,https://github.com/pachterlab/GSP_2019,https://github.com/pachterlab/GSP_2019
BALDR,https://github.com/BosingerLab/BALDR,https://github.com/BosingerLab/BALDR
Domino,https://github.com/chris-cherry/domino,https://github.com/chris-cherry/domino
GiniClust2,https://github.com/dtsoucas/GiniClust2,https://github.com/dtsoucas/GiniClust2
scGeneFit,https://github.com/solevillar/scGeneFit,https://github.com/solevillar/scGeneFit
chooseR,https://github.com/rbpatt2019/chooseR|https://github.com/rbpatt2019/chooseR/blob/master/examples/1_seurat_pipeline.R|https://github.com/rbpatt2019/chooseR/blob/master/examples/2_seurat_further_visuaisations.R,https://github.com/rbpatt2019/chooseR
Pamona,https://github.com/caokai1073/Pamona,https://github.com/caokai1073/Pamona
pseudogp,https://github.com/kieranrcampbell/pseudogp,https://github.com/kieranrcampbell/pseudogp
PyMINEr,https://PyMINEr.readthedocs.io/en/latest/|https://bitbucket.org/scottyler892/pyminer_release,https://PyMINEr.readthedocs.io/en/latest/
rCASC,https://github.com/kendomaniac/rCASC,https://github.com/kendomaniac/rCASC
scID,https://github.com/BatadaLab/scID,https://github.com/BatadaLab/scID
Granatum,https://github.com/lanagarmire/Granatum|https://gitlab.com/uhcclxgg/granatum,https://github.com/lanagarmire/Granatum
NanoPARE,https://github.com/Gregor-Mendel-Institute/NanoPARE,https://github.com/Gregor-Mendel-Institute/NanoPARE
scDesign2,https://github.com/JSB-UCLA/scDesign2,https://github.com/JSB-UCLA/scDesign2
scETM,https://github.com/hui2000ji/scETM,https://github.com/hui2000ji/scETM
scPower,https://github.com/heiniglab/scPower|https://github.com/heiniglab/scPower/blob/master/vignettes/reproduce-paper-plots.Rmd|https://github.com/heiniglab/scPower/blob/master/vignettes/introduction-scPower.Rmd,https://github.com/heiniglab/scPower
tricycle,https://bioconductor.org/packages/release/bioc/html/tricycle.html|https://github.com/hansenlab/tricycle,https://bioconductor.org/packages/release/bioc/html/tricycle.html
cTPnet,https://github.com/zhouzilu/cTPnet,https://github.com/zhouzilu/cTPnet
SLICE,https://research.cchmc.org/pbge/slice.html,https://research.cchmc.org/pbge/slice.html
Tempora,https://Tempora.readthedocs.io/en/latest/|https://github.com/BaderLab/Tempora|https://en.wikipedia.org/wiki/Tempora,https://Tempora.readthedocs.io/en/latest/
VEGA,https://vega-documentation.readthedocs.io/en/latest/index.html|https://github.com/LucasESBS/vega|https://vega.github.io/vega/,https://vega-documentation.readthedocs.io/en/latest/index.html
DC3,https://github.com/SUwonglab/DC3,https://github.com/SUwonglab/DC3
Cerebro,https://github.com/romanhaa/Cerebro|https://cerebroapp.com/,https://github.com/romanhaa/Cerebro
dominoSignal,https://bioconductor.org/packages/release/bioc/html/dominoSignal.html|https://github.com/FertigLab/dominoSignal|https://fertiglab.github.io/dominoSignal/,https://bioconductor.org/packages/release/bioc/html/dominoSignal.html
ESAT,https://github.com/garber-lab/ESAT|https://www.esat.kuleuven.be/,https://github.com/garber-lab/ESAT
iDEA,https://iDEA.readthedocs.io/en/latest/|https://github.com/xzhoulab/iDEA|https://www.idea.org/,https://iDEA.readthedocs.io/en/latest/
VIA,https://pyvia.readthedocs.io/en/latest/|https://github.com/ShobiStassen/VIA,https://pyvia.readthedocs.io/en/latest/
CIPR,https://github.com/atakanekiz/CIPR-Package,https://github.com/atakanekiz/CIPR-Package
FastProject,https://github.com/YosefLab/FastProject|https://github.com/yoseflab/fastproject|https://github.com/YosefLab/FastProject/wiki,https://github.com/YosefLab/FastProject
SCATTome,https://github.com/bvnlab/SCATTome,https://github.com/bvnlab/SCATTome
scDesign3,https://bioconductor.org/packages/release/bioc/html/scDesign3.html|https://github.com/SONGDONGYUAN1994/scDesign3,https://bioconductor.org/packages/release/bioc/html/scDesign3.html
sciPENN,https://github.com/jlakkis/sciPENN,https://github.com/jlakkis/sciPENN
scMAGeCK,https://bitbucket.org/weililab/scmageck,https://bitbucket.org/weililab/scmageck
BatchBench,https://github.com/cellgeni/batchbench,https://github.com/cellgeni/batchbench
Dictys,https://github.com/pinellolab/dictys,https://github.com/pinellolab/dictys
QUBIC2,https://github.com/OSU-BMBL/QUBIC2,https://github.com/OSU-BMBL/QUBIC2
SCALEX,https://SCALEX.readthedocs.io/en/latest/|https://github.com/jsxlei/SCALEX|https://github.com/jsxlei/scalex/tree/master/docs,https://SCALEX.readthedocs.io/en/latest/
SSrGE,https://github.com/lanagarmire/SSrGE,https://github.com/lanagarmire/SSrGE
BIRD,https://github.com/WeiqiangZhou/BIRD,https://github.com/WeiqiangZhou/BIRD
pyHSICLasso,https://github.com/riken-aip/pyHSICLasso,https://github.com/riken-aip/pyHSICLasso
scDesign,https://github.com/Vivianstats/scDesign|https://www.nature.com/articles/s41467-018-08279-3,https://github.com/Vivianstats/scDesign
SingleSplice,https://github.com/jw156605/SingleSplice|https://www.nature.com/articles/s41592-019-0666-6,https://github.com/jw156605/SingleSplice
BAMMSC,https://github.com/CHPGenetics/BAMMSC,https://github.com/CHPGenetics/BAMMSC
BTR,https://github.com/cheeyeelim/btr|https://www.nature.com/articles/s41467-019-12235-0,https://github.com/cheeyeelim/btr
Revelio,https://github.com/danielschw188/Revelio|https://www.nature.com/articles/s41587-020-00784-5,https://github.com/danielschw188/Revelio
rSuperCT,https://github.com/weilin-genomics/rSuperCT,https://github.com/weilin-genomics/rSuperCT
SCINET,https://SCINET.readthedocs.io/en/latest/|https://github.com/shmohammadi86/SCINET,https://SCINET.readthedocs.io/en/latest/
CLEAR,https://github.com/ml4bio/CLEAR,https://github.com/ml4bio/CLEAR
DRA,https://github.com/eugenelin1/DRA,https://github.com/eugenelin1/DRA
NICHES,https://github.com/msraredon/NICHES,https://github.com/msraredon/NICHES
scCancer,https://github.com/wguo-research/scCancer,https://github.com/wguo-research/scCancer
sincell,https://bioconductor.org/packages/release/bioc/html/sincell.html|,https://bioconductor.org/packages/release/bioc/html/sincell.html
CarDEC,https://github.com/jlakkis/CarDEC,https://github.com/jlakkis/CarDEC
GMM-Demux,https://GMM-Demux.readthedocs.io/en/latest/|https://github.com/CHPGenetics/GMM-demux,https://GMM-Demux.readthedocs.io/en/latest/
MIRA,https://bioconductor.org/packages/release/bioc/html/MIRA.html|https://github.com/cistrome/MIRA,https://bioconductor.org/packages/release/bioc/html/MIRA.html
Multiscale_PHATE,https://github.com/KrishnaswamyLab/Multiscale_PHATE,https://github.com/KrishnaswamyLab/Multiscale_PHATE
scGate,https://github.com/carmonalab/scGate|https://cloud.tencent.com/developer/article/2330938,https://github.com/carmonalab/scGate
scMDC,https://github.com/xianglin226/scMDC,https://github.com/xianglin226/scMDC
tn_test,https://github.com/jessemzhang/tn_test,https://github.com/jessemzhang/tn_test
robustSingleCell,https://github.com/asmagen/robustSingleCell,https://github.com/asmagen/robustSingleCell
scDART,https://github.com/PeterZZQ/scDART,https://github.com/PeterZZQ/scDART
SCpubr,https://github.com/enblacar/SCpubr,https://github.com/enblacar/SCpubr
StabMap,https://bioconductor.org/packages/release/bioc/html/StabMap.html|https://github.com/MarioniLab/StabMap,https://bioconductor.org/packages/release/bioc/html/StabMap.html
STACAS,https://github.com/carmonalab/STACAS,https://github.com/carmonalab/STACAS
cna,https://github.com/yakirr/cna,https://github.com/yakirr/cna
PRESCIENT,https://PRESCIENT.readthedocs.io/en/latest/|https://github.com/gifford-lab/prescient,https://PRESCIENT.readthedocs.io/en/latest/
PROSSTT,https://PROSSTT.readthedocs.io/en/latest/|https://github.com/soedinglab/prosstt,https://PROSSTT.readthedocs.io/en/latest/
SCEVAN,https://github.com/AntonioDeFalco/SCEVAN,https://github.com/AntonioDeFalco/SCEVAN
scOntoMatch,https://github.com/Papatheodorou-Group/scOntoMatch|https://pypi.org/project/scOntoMatch/,https://github.com/Papatheodorou-Group/scOntoMatch
scriabin,https://github.com/BlishLab/scriabin|https://pypi.org/project/scriabin/,https://github.com/BlishLab/scriabin
SCRL,https://SCRL.readthedocs.io/en/latest/|https://github.com/SuntreeLi/SCRL|https://pypi.org/project/SCRL/,https://SCRL.readthedocs.io/en/latest/
TILPRED,https://github.com/carmonalab/TILPRED|https://pypi.org/project/TILPRED/,https://github.com/carmonalab/TILPRED
DeepCycle,https://github.com/andreariba/DeepCycle|https://pypi.org/project/DeepCycle/,https://github.com/andreariba/DeepCycle
DUBStepR,https://github.com/prabhakarlab/DUBStepR|https://pypi.org/project/DUBStepR/,https://github.com/prabhakarlab/DUBStepR
Moana,https://Moana.readthedocs.io/en/latest/|https://github.com/yanailab/moana|https://pypi.org/project/Moana/,https://Moana.readthedocs.io/en/latest/
scFates,https://scFates.readthedocs.io/en/latest/|https://github.com/LouisFaure/scFates|https://pypi.org/project/scFates/,https://scFates.readthedocs.io/en/latest/
SCPA,https://github.com/jackbibby1/SCPA|https://pypi.org/project/SCPA/,https://github.com/jackbibby1/SCPA
Beyondcell,https://gitlab.com/bu_cnio/beyondcell|https://pypi.org/project/Beyondcell/,https://gitlab.com/bu_cnio/beyondcell
bindSC,https://github.com/KChen-lab/bindSC,https://github.com/KChen-lab/bindSC
dpi,https://github.com/studentiz/dpi,https://github.com/studentiz/dpi
netsne,https://github.com/hhcho/netsne,https://github.com/hhcho/netsne
PseudotimeDE,https://github.com/SONGDONGYUAN1994/PseudotimeDE,https://github.com/SONGDONGYUAN1994/PseudotimeDE
scCaps,https://github.com/wanglf19/scCaps,https://github.com/wanglf19/scCaps
SCIM,https://github.com/ratschlab/scim,https://github.com/ratschlab/scim
ACTIONet,https://ACTIONet.readthedocs.io/en/latest/|https://github.com/shmohammadi86/ACTIONet,https://ACTIONet.readthedocs.io/en/latest/
cellDancer,https://github.com/GuangyuWangLab2021/cellDancer,https://github.com/GuangyuWangLab2021/cellDancer
clusterExperiment,https://bioconductor.org/packages/release/bioc/html/clusterExperiment.html|https://github.com/epurdom/clusterExperiment,https://bioconductor.org/packages/release/bioc/html/clusterExperiment.html
DropletQC,https://github.com/powellgenomicslab/DropletQC,https://github.com/powellgenomicslab/DropletQC
RNA-Bloom,https://github.com/bcgsc/RNA-Bloom,https://github.com/bcgsc/RNA-Bloom
scTensor,https://bioconductor.org/packages/release/bioc/html/scTensor.html|https://github.com/rikenbit/scTensor,https://bioconductor.org/packages/release/bioc/html/scTensor.html
VAM,https://VAM.readthedocs.io/en/latest/|https://www.dartmouth.edu/~hrfrost/VAM,https://VAM.readthedocs.io/en/latest/
CellSIUS,https://github.com/Novartis/CellSIUS,https://github.com/Novartis/CellSIUS
Inferelator,https://Inferelator.readthedocs.io/en/latest/|https://github.com/flatironinstitute/inferelator,https://Inferelator.readthedocs.io/en/latest/
ACTION,https://ACTION.readthedocs.io/en/latest/|http://compbio.mit.edu/ACTION,https://ACTION.readthedocs.io/en/latest/
AutomaticCellTypeIdentification,https://github.com/xiebb123456/AutomaticCellTypeIdentification,https://github.com/xiebb123456/AutomaticCellTypeIdentification
BEER,https://BEER.readthedocs.io/en/latest/|https://github.com/jumphone/BEER,https://BEER.readthedocs.io/en/latest/
CellOT,https://github.com/bunnech/cellot,https://github.com/bunnech/cellot
DeepDRIM,https://github.com/jiaxchen2-c/DeepDRIM,https://github.com/jiaxchen2-c/DeepDRIM
GrandPrix,https://github.com/ManchesterBioinference/GrandPrix,https://github.com/ManchesterBioinference/GrandPrix
LTMGSCA,https://github.com/clwan/LTMGSCA,https://github.com/clwan/LTMGSCA
mbkmeans,https://bioconductor.org/packages/release/bioc/html/mbkmeans.html|https://github.com/drisso/mbkmeans,https://bioconductor.org/packages/release/bioc/html/mbkmeans.html
multinichenetr,https://github.com/saeyslab/multinichenetr,https://github.com/saeyslab/multinichenetr
OnClass,https://onclass.readthedocs.io/en/latest/|https://github.com/wangshenguiuc/OnClass,https://onclass.readthedocs.io/en/latest/
scRMD,https://github.com/ChongC1990/scRMD,https://github.com/ChongC1990/scRMD
